epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
163,107.848,0.41588,0.31182,0.90316,0.99545,1,0.995,0.94359,0.32975,0.2688,0.8084,0.004654,0.004654,0.004654
164,108.493,0.38747,0.406,0.89122,0.99545,1,0.995,0.94359,0.32975,0.2688,0.8084,0.004621,0.004621,0.004621
165,109.135,0.34377,0.2809,0.90947,0.99545,1,0.995,0.94359,0.32975,0.2688,0.8084,0.004588,0.004588,0.004588
166,109.784,0.26468,0.29697,0.86541,0.99555,1,0.995,0.98676,0.271,0.29166,0.74371,0.004555,0.004555,0.004555
167,110.464,0.45984,0.50545,1.07459,0.99555,1,0.995,0.98676,0.271,0.29166,0.74371,0.004522,0.004522,0.004522
168,111.145,0.39061,0.32789,0.89129,0.99555,1,0.995,0.98676,0.271,0.29166,0.74371,0.004489,0.004489,0.004489
169,111.83,0.46671,0.43794,0.9614,0.99555,1,0.995,0.98676,0.271,0.29166,0.74371,0.004456,0.004456,0.004456
170,112.544,0.33849,0.40084,0.87876,0.99558,1,0.995,0.97273,0.2661,0.2839,0.72172,0.004423,0.004423,0.004423
171,113.192,0.38758,0.43595,0.97863,0.99558,1,0.995,0.97273,0.2661,0.2839,0.72172,0.00439,0.00439,0.00439
172,113.839,0.37761,0.39778,0.87767,0.99558,1,0.995,0.97273,0.2661,0.2839,0.72172,0.004357,0.004357,0.004357
173,114.665,0.47575,0.36782,0.9722,0.99558,1,0.995,0.97273,0.2661,0.2839,0.72172,0.004324,0.004324,0.004324
174,115.297,0.33805,0.28953,0.9544,0.99373,1,0.995,0.96458,0.29688,0.28588,0.75293,0.004291,0.004291,0.004291
175,115.915,0.51812,0.66715,1.00381,0.99373,1,0.995,0.96458,0.29688,0.28588,0.75293,0.004258,0.004258,0.004258
176,116.551,0.37445,0.32932,1.00757,0.99373,1,0.995,0.96458,0.29688,0.28588,0.75293,0.004225,0.004225,0.004225
177,117.182,0.54792,0.64285,0.99673,0.99373,1,0.995,0.96458,0.29688,0.28588,0.75293,0.004192,0.004192,0.004192
178,117.827,0.50464,0.59475,1.04602,0.91261,1,0.9875,0.95963,0.28211,0.32614,0.76054,0.004159,0.004159,0.004159
179,118.45,0.43636,0.41677,1.0186,0.91261,1,0.9875,0.95963,0.28211,0.32614,0.76054,0.004126,0.004126,0.004126
180,119.074,0.49287,0.37153,0.92975,0.91261,1,0.9875,0.95963,0.28211,0.32614,0.76054,0.004093,0.004093,0.004093
181,119.701,0.38735,0.38969,0.94209,0.91261,1,0.9875,0.95963,0.28211,0.32614,0.76054,0.00406,0.00406,0.00406
182,120.338,0.3067,0.28737,0.91498,0.91259,1,0.9875,0.97146,0.27322,0.29446,0.78527,0.004027,0.004027,0.004027
