epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
10,57.7611,1.07903,1.02121,1.17606,0.92336,0.79528,0.91494,0.66735,1.00979,0.86879,1.23119,0.001109,0.001109,0.001109
11,64.0499,0.9797,0.97415,1.15575,0.92958,0.93553,0.97009,0.73497,0.90588,0.78139,1.18472,0.00101,0.00101,0.00101
12,70.1268,0.91708,0.82506,1.14113,0.99367,0.92126,0.98723,0.72637,0.94065,0.642,1.17292,0.000911,0.000911,0.000911
13,76.1781,0.8852,0.81541,1.10695,0.97521,0.92908,0.97832,0.73368,0.92721,0.62816,1.18232,0.000812,0.000812,0.000812
14,82.2532,0.8762,0.77425,1.10745,0.97584,0.95394,0.98758,0.76376,0.82952,0.60782,1.13405,0.000713,0.000713,0.000713
15,88.4691,0.86336,0.72742,1.08247,0.97612,0.96541,0.97974,0.76232,0.82365,0.54153,1.11363,0.000614,0.000614,0.000614
16,94.2402,0.83883,0.67367,1.08394,0.98539,0.98425,0.99334,0.77284,0.83179,0.52734,1.11845,0.000515,0.000515,0.000515
17,99.9529,0.78616,0.63647,1.04518,0.97572,0.94915,0.98057,0.77353,0.81245,0.53568,1.09772,0.000416,0.000416,0.000416
18,105.723,0.73439,0.60368,1.00588,0.98936,0.97638,0.99445,0.80263,0.75457,0.46775,1.06557,0.000317,0.000317,0.000317
19,111.459,0.74446,0.60331,1.02641,0.97637,0.97591,0.99311,0.79665,0.75677,0.45404,1.06405,0.000218,0.000218,0.000218
20,117.032,0.69939,0.57352,1.01167,0.97426,0.98425,0.98374,0.80576,0.71856,0.4429,1.04792,0.000119,0.000119,0.000119
